option_strategy,sigma,strike_base,window_size_ratio,expire_period,Close price,Strike,Option gain,Option gain est,Loss percent,Loss std,Average loss,Loss expect,Profit daily %
CALL_OR_PUT,0.900,MOV_AVG,5,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,0.900,MOV_AVG,5,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,0.900,MOV_AVG,8,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,0.900,MOV_AVG,8,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,CLOSE_PRICE,2,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,CLOSE_PRICE,2,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,CLOSE_PRICE,5,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,CLOSE_PRICE,5,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,CLOSE_PRICE,8,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,CLOSE_PRICE,8,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,MOV_AVG,2,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,MOV_AVG,2,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,MOV_AVG,5,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,MOV_AVG,5,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,MOV_AVG,8,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.000,MOV_AVG,8,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,CLOSE_PRICE,2,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,CLOSE_PRICE,2,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,CLOSE_PRICE,5,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,CLOSE_PRICE,5,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,CLOSE_PRICE,8,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,CLOSE_PRICE,8,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,MOV_AVG,2,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,MOV_AVG,2,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,MOV_AVG,5,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,MOV_AVG,5,30,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,MOV_AVG,8,5,0,0,0,0,0,0,0,0,0
CALL_OR_PUT,1.100,MOV_AVG,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,CLOSE_PRICE,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,CLOSE_PRICE,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,CLOSE_PRICE,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,CLOSE_PRICE,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,CLOSE_PRICE,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,CLOSE_PRICE,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,MOV_AVG,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,MOV_AVG,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,MOV_AVG,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,MOV_AVG,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,MOV_AVG,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.800,MOV_AVG,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,CLOSE_PRICE,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,CLOSE_PRICE,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,CLOSE_PRICE,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,CLOSE_PRICE,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,CLOSE_PRICE,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,CLOSE_PRICE,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,MOV_AVG,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,MOV_AVG,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,MOV_AVG,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,MOV_AVG,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,MOV_AVG,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,0.900,MOV_AVG,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,CLOSE_PRICE,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,CLOSE_PRICE,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,CLOSE_PRICE,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,CLOSE_PRICE,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,CLOSE_PRICE,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,CLOSE_PRICE,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,MOV_AVG,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,MOV_AVG,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,MOV_AVG,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,MOV_AVG,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,MOV_AVG,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.000,MOV_AVG,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,CLOSE_PRICE,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,CLOSE_PRICE,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,CLOSE_PRICE,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,CLOSE_PRICE,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,CLOSE_PRICE,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,CLOSE_PRICE,8,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,MOV_AVG,2,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,MOV_AVG,2,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,MOV_AVG,5,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,MOV_AVG,5,30,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,MOV_AVG,8,5,0,0,0,0,0,0,0,0,0
CALL_AND_PUT,1.100,MOV_AVG,8,30,0,0,0,0,0,0,0,0,0
